gene	Preleukemia_Control_rep1	Preleukemia_Control_rep2	Preleukemia_Control_rep3	Preleukemia_Tet2_rep1	Preleukemia_Tet2_rep2	Preleukemia_Tet2_rep3	Preleukemia_Rx1_rep1	Preleukemia_Rx1_rep2	Preleukemia_Rx1_rep3	Preleukemia_Rx1Tet2_rep1	Preleukemia_Rx1Tet2_rep2	Preleukemia_Rx1Tet2_rep3	cluster
Add2	0.1323345656995268	1.0501497633790076	0.521959212469997	0.6585808769489627	1.2734036794130736	1.0109036788895884	-0.3620736246662478	-0.3455123089453915	-0.53189679845881	-0.7331962884921545	-2.537778150846446	-0.1368746053911111	0
Inpp4b	0.3295663110039306	0.5041061724526353	-0.00410984392252	2.912369115795575	0.0862870048158077	-0.0438818418326925	-0.0852356434862285	-0.6675109395124457	-0.2263195841522881	-1.0317662215115526	-0.8381519809298325	-0.9353525487203956	0
Hars	0.6788372701953181	1.105330212066145	0.8529183444198415	0.166362527956734	0.8127029370567945	1.3389355672826535	-0.8623976244699995	-0.7666954077547475	-0.8727308640494988	0.3298309084622524	-2.1106573320558657	-0.6724365391096486	0
Hemgn	-0.0852420087958782	1.4245902069407663	0.432424726650569	0.4507707209494171	1.2465131478822464	1.1451974755148635	-0.0856537385881635	-0.4682330709673696	-0.6214819264482675	-0.7966848909998941	-2.3134917208159584	-0.3287089213223417	0
Vangl2	0.1555311115268651	-0.7730335950025118	0.6194516175315272	2.281164336877858	1.0162895152378872	-0.0399757990769598	-0.9639936600704252	-0.0823272669814879	0.2181530063979123	-0.1724088671817454	-0.35748738399907	-1.9013630152598768	0
Arhgef9	0.0076177849912982	0.8061092556494794	-0.5829706246601039	1.6922269797790372	1.913684736552929	-0.1159250944481997	-0.4977179495430985	0.2549324221681014	-0.9541657109687784	-0.3537187125310191	-1.7047718129323008	-0.4653012740573507	0
Pdgfb	-0.7463655348457512	2.016059488469027	0.1698353692225472	1.310786843555373	0.2499291083954812	1.0357172773611152	-0.2299459822266859	-0.9126492475235668	-0.5309185361661064	-1.1051908426474886	0.1827857571779007	-1.4400437007718454	0
Angptl4	0.8541376665137947	0.0712239422566644	-0.5736468512041439	0.507995568542645	0.9648177243281904	1.534043767000909	-0.7557731580751154	-0.2393642206091659	1.2851971333080796	-1.120470593420637	-0.6884899303449281	-1.8396710482962704	0
Dbn1	1.4727115197912983	0.23360884078819	0.4268605446032485	1.3547902202302498	1.4173495301154249	0.0606944649777075	-1.9505888260679496	-0.6114643650472921	-0.7730959331881542	-0.7331903502217471	-0.5702381579238944	-0.3274374880570798	0
Phf10	0.9217498627526464	0.8720250282072868	0.4590757424710371	-0.017131088052271	1.0296273559020157	1.7758630070656471	-0.7194455479174664	-0.8157772194972363	-1.216854387780592	-0.0174791003153572	-1.7361367338023002	-0.5355169190333885	0
Klf4	-0.1058683328499785	-0.0536542775975507	1.3838463317498768	0.9088984685943008	0.919229530662932	0.6538999869020481	-1.4267572964021733	-1.491080847227047	-1.5577137067021551	-0.5787736777183726	0.5268615433377564	0.8211122772503627	0
Nat10	0.3217148153558546	0.9854067607201302	0.823496893407227	1.270637232695063	0.980436676768008	1.2808264311371236	-0.8208756438044521	-1.2436841193701254	-0.9958312286006668	-0.4783980010397184	-1.471003574673287	-0.6527262425951738	0
Vpreb1	1.3233778506956035	0.0939673576937567	1.626502268062649	1.2052639409644008	0.250682682687271	0.8934539992729075	-0.6094856641372352	-0.9441970855206344	-0.6052173947980407	-0.9843974836530842	-0.8500911010456396	-1.3998593702219575	0
Tcf4	0.7912038642655641	0.8544507607155052	0.6192794050631216	1.5273215704465508	0.6519516333527624	0.3287038870421809	-0.7406770030017126	0.5088138673828055	-1.966363218737298	-1.0769579064608623	-1.217422666212456	-0.2803041938561442	0
Gypa	0.8645846579202029	1.3482193657113803	0.6615519165869749	0.2356579199322001	0.8926590521852735	1.3606112891251565	-0.2656491931105462	-0.7711203738301315	-0.9100143801566236	-0.8835399371951664	-1.903504472279445	-0.6294558448892731	0
Ufsp1	0.7227697149160568	1.563143505131484	0.4112251747436909	-1.053457795866084	0.3283603585571512	1.7866340125856892	0.0013787673239526	-1.3344235007614629	-1.411455264780699	-0.543365923712787	-0.6071935621899448	0.1363845140529608	0
Bex1	1.7538841466025323	-0.0583470367716014	0.1106167643031417	1.128513943703053	0.2774871885884376	1.3277574581288112	-0.9136357101788694	-0.4855779192329289	0.3196979624639716	-0.5434269228830563	-1.2682549881276912	-1.6487148865958012	0
Slc16a1	0.7931522325171598	1.276371542553312	1.0931474740185751	0.5590806480496769	0.8050271896695151	0.7868160096212203	-0.6317087581833785	-1.4928383728590635	-1.1318803605521897	0.0576557920830209	-1.6972381349425605	-0.4175852619752879	0
Tmem238	1.7856033525054391	1.177175877396734	0.0268284295090741	-0.2450430076576477	0.5691683662134174	1.6195830768124044	-0.6828351325038375	-0.8851398899070216	-0.6970086313759414	-1.1606635155849736	-1.06917534440237	-0.4384935810052882	0
Dapk2	1.5344311138783686	1.2326811523091117	0.8387150055100362	-0.5925557274195535	-0.1901353300445051	1.5097283622123734	-0.592184974288851	-0.9276349427517718	-0.9789143448597764	-0.0884235973058628	-1.5991433772455603	-0.1465633399940183	0
Noa1	0.3086334553208293	1.4361013236857376	0.6623493478128932	0.3767120162494096	0.757659901821148	1.8019157581210403	-0.4425033830753854	-1.015080027880069	-0.9171680227003288	-0.6422915074206443	-1.520204760691762	-0.8061241012428603	0
Klhl8	1.007515907905547	1.679252548191447	0.4846378557493964	0.8262495499734377	-0.3268462050580255	0.5973627329334044	-0.0499224676506799	-0.5394634027092113	0.4470201786747236	-1.0083525338388406	-1.1035267926195669	-2.01392737155163	0
