gene	Preleukemia_Control_rep1	Preleukemia_Control_rep2	Preleukemia_Control_rep3	Preleukemia_Rx1Tet2_rep1	Preleukemia_Rx1Tet2_rep2	Preleukemia_Rx1Tet2_rep3	Leukemia_Rx1Tet2_rep1	Leukemia_Rx1Tet2_rep2	Leukemia_Rx1Tet2_rep3	cluster
Pwwp2b	-1.0641700876539617	-1.3281044722905002	-1.0052813868006714	-0.0540902495631818	0.0878610493530383	-0.4163981819683857	1.3041594563687249	1.5052927877912912	0.9707310847636452	4
Jade2	-1.4420984266701165	-0.1936256288977324	-0.5787917051020147	-0.7492516218363795	-0.6769817665341121	-0.1878208478599619	1.905107647536131	1.044234436400234	0.8792279129639494	4
Saysd1	0.3989866075317673	-0.5360956909144944	-0.7741888002940018	-0.9308974928008702	-0.2970820909966804	-1.28032808656115	0.9519808476666785	2.073193523599937	0.3944311827688095	4
Bex2	-0.0996063346534418	-0.4655680518965647	-0.206736450626185	-0.272964382017624	-0.3964410154652381	-0.5611254186240742	-0.4366974030037531	2.8036534825743558	-0.3645144262874728	4
Cmas	-0.3998205158295946	-1.109509120812531	-0.7848141138114357	-0.4470586204893609	-0.3721455329013762	-0.8228333769367924	1.2324771639826708	1.9858013715817853	0.7179027452166202	4
Hist1h2bc	0.0678119489215672	-1.3300536256366569	-1.3534221428432245	-0.1840931110040627	0.1231070603850288	-0.9128341327684016	0.90178991763629	1.5526780943913632	1.1350159909181017	4
Antxr2	-1.0609965481396353	-0.7370516417050487	-0.6604726519147995	-0.7335506586249585	-0.5698243679002515	-0.419045523302341	1.3771997601625523	1.522822875354345	1.2809187560701387	4
Calcrl	-1.127596852085902	-0.5995448306348353	-0.3141830229565481	-0.037644697793296	-0.9719692607089244	-0.7132744343406383	2.0576724622141547	1.1035722799467986	0.6029683563591882	4
Zcwpw1	-0.8080656783752083	-0.3935774046640261	-0.6733719374524549	-0.8177869444537021	-0.9218095745783798	-0.5440426144953124	1.5104168310411623	1.5851423311361943	1.0630949918417296	4
Slc3a2	-0.1087342702102301	-0.4648109464814101	-0.6189385010213824	-0.8515175029053621	-0.931212567294898	-1.0089216614203125	1.8772314685520208	1.1864196061896215	0.9204843745919497	4
Ifnar1	-1.3574826530155166	-1.129363059967294	-0.7653594012397306	-0.4675458921474347	-0.0634718045446117	0.0779930946266384	1.6166799986659193	1.4134766863090265	0.675073031312993	4
Cirbp	-0.4575654310667094	-1.2328359889150802	-0.7063485173514618	-0.1917005073026444	-0.6470071679666332	-0.620729789779528	2.083551218521164	0.983382608043136	0.7892535758177619	4
Vezf1	-1.1249962392947284	-0.3943045738307517	-0.5747177139231385	-0.6192213500667885	-0.8570096831820051	-0.5492161224772555	1.6754825769328443	1.3548435586848009	1.089139547157021	4
Fzd8	-0.5692329699555528	-0.5973116318231375	-0.5472565928276164	-0.6204731977833393	-0.6165704003396077	-0.6624202365288938	0.6279739798844671	2.483963738066985	0.5013273113066963	4
Dgkd	-1.793359985236088	-0.9680254592733004	-0.4852750489849403	-0.4552935425647681	-0.0612145821102123	0.20678040523185	0.8870478425079531	1.39773502459874	1.27160534583077	4
Wdr41	-1.1521961300243395	-0.944809277852806	-0.7071636226927812	-0.5472731611842798	-0.3153863068033918	-0.339416501149174	1.0416121316290123	1.860495800514584	1.1041370675631783	4
Fmnl1	-1.4414887026989267	-0.6447213286007988	-0.7305379789145938	-0.6758725122737703	-0.1254917459932319	-0.3494695770809543	1.299728846292357	1.0789134738931965	1.5889395253767182	4
Naip5	-1.4618089751409868	-1.2353676959151956	-0.7800025847082679	-0.2751848766385162	-0.0114916876017307	0.0330652683830009	1.2915773361317051	1.285076013682214	1.1541372018077771	4
Dnajb4	-0.5558814067326321	-0.6333128751580169	-0.5745689911647539	-0.4139839209333497	-1.123704857076718	-0.7202161295863267	1.0274933109796895	1.98117962289453	1.0129952467775796	4
Dnase1l1	-0.6371548700283599	-1.1958416830847929	-0.6825309536838413	-0.578768899015682	-0.3271245843760069	-0.3514468414079078	1.1656492258276152	2.1328006187297555	0.4744179870392306	4
Clec1b	-0.8704170936663455	-0.6801033630495057	-0.8273499817447796	-0.4131771478783199	-0.6796007795280556	-0.7175208590153945	1.4043973767540538	1.616487688408629	1.167284159719716	4
Serpina3g	-1.1881518851660653	-1.1535114330651846	-1.2791902477715489	-0.1430068352696551	0.1688874065563488	-0.101915971344198	1.2696695624316043	1.2597626588544717	1.1674567447742294	4
Tac4	-0.7392285951924071	-0.7010670910844736	-0.7032141079257858	-0.6864237039138924	-0.6578720491160195	-0.6512628167432023	0.9916132645766635	1.89222863104462	1.2552264683544971	4
Saraf	-0.9886637750038866	-1.0951381317794926	-0.8419610603045877	-0.3111153946584172	0.1382388518999936	-0.5738323032688902	1.5597959728123316	1.7650228374821366	0.3476530028208203	4
Rnd2	-0.2031630440695983	-0.766380314765672	-0.720489500989938	-0.7050144825425798	-0.6099045162564661	-0.9917403316168604	1.9549708880428132	0.8046675271255666	1.237053775072732	4
Tcp11l2	-1.1412525480221491	-0.940939820086565	-0.6835461320016355	-0.4040602951840293	-0.2393503728891282	-0.4243790348552295	1.7840035800005445	1.599803314399896	0.4497213086382945	4
Ripor2	-1.3519999272709715	-0.5416955762790036	-0.6577950109863894	-0.5981995529882197	-0.5728343064317026	-0.3471725645579876	1.3793746224488657	1.5879221044414862	1.102400211623922	4
Mdm1	-1.3444926972327091	-0.2266277242298974	-0.5282152235084238	-0.740796292189512	-0.4369386904329084	-0.6580026237014532	1.8588340870503304	0.8398051549068917	1.236434009337686	4
Slc45a3	-0.6431907693971298	-0.3963985969487712	-0.4935966278776992	-0.7047673732967901	-1.0415265235368945	-0.6625304054499883	2.118185441742817	0.9991963078167015	0.8246285469477538	4
Tnnt1	-0.2661834042631371	-1.0210254621520272	-0.6208508566624771	-0.6617289674039754	-0.0676487090536701	-1.2356511074841392	1.3422265876537574	1.7790938555086708	0.7517680638569965	4
Gpsm3	-0.1934684184286642	-1.2382944723623284	-1.1532754088103383	-0.3583872165293959	-0.0377425441397005	-0.8658884564334337	1.2522093481428411	1.6748356408947342	0.920011527666294	4
Lat	-0.5009521505369282	-0.5823169977562169	-0.7928852196309781	-0.7591339296144936	-0.4601252771792524	-1.0718199813725602	1.5092489063348025	1.4597894173255843	1.1981952324300422	4
Klhl2	-0.8633306953834177	-0.5226604463694134	-0.4485862917765027	-0.7679445786362833	-0.5550875816697374	-0.8763925167587545	2.0228240513251983	0.998667008024816	1.0125110512440978	4
Il18rap	-1.0733339937966742	-1.0510880316663214	-0.2223342741139424	-0.4976349138376186	-0.8751803878767173	-0.3495863963676792	1.3792989719092363	1.4824199626695482	1.207439063080166	4
Tubb6	-0.2310013542966062	-1.23661752241321	-1.1479648018717157	-0.4534395169349626	-0.0937699364843873	-0.7964298001561539	1.2719287857808868	1.449273579052638	1.2380205673235112	4
Podxl	-0.7648741191701114	-0.8294147115303799	-0.7813352258427626	-0.590741636899298	-0.593986270048188	-0.6642541478306033	1.3236593640556904	1.5332532389615372	1.367693508304116	4
AI661453	-0.9889011044166134	-0.9872820779840268	-1.035118531030916	-0.3049627931024926	-0.2958279092332038	-0.4181976415633051	0.9867342039131932	1.608990600146989	1.4345652532703754	4
Id3	-0.2160930287215446	-0.4748850157177857	-0.6364039121070073	-0.8402221964691388	-0.6047628013560693	-0.6466941025513657	0.5784416529453377	2.5301969468997947	0.3104224570777789	4
Nfkbia	-0.2883833085307547	-1.1173448296451975	-1.038271200379102	-0.4444098271851437	-0.3491126665868535	-0.7592812733839918	1.22852490646633	1.804570528569296	0.9637076706754172	4
Ncoa3	-1.5097052761547989	-0.732687571242268	-0.8438376528650908	-0.4884550429982096	-0.3135687216891069	0.0827622591860986	1.585578297185012	0.836034711486061	1.3838789970922991	4
Vasp	-0.8360183076313303	-1.0389982364584402	-0.8530262775656199	-0.552365611442169	-0.2082386640984461	-0.6113359475137328	1.4429074312611798	1.611108337823933	1.0459672756246288	4
Rasa3	-1.860386833691343	-0.8128959014777611	-0.5705261377693115	-0.3292408632399089	0.1086375006259457	0.0526791411665477	1.327059891637786	1.5401644465704003	0.5445087561776483	4
H2-Ob	-0.6732008383291452	-0.5611559974259362	-0.7936162861840568	-0.7044484221899463	-0.5190546960933439	-0.6586086872711809	1.1134372492626616	2.1896156253722445	0.6070320528587033	4
Nabp1	-1.3207886938723437	-0.357257787276171	-0.4720498395522715	-0.7201795578761518	-0.6170767287178504	-0.398698799676898	1.3484121019964133	1.9046766384084108	0.632962666566863	4
Ikzf2	-0.3496300775184891	-0.5789961169508316	-0.5656025664951415	-0.7930012463341973	-0.8425767794113849	-0.9699302649600228	1.7520463850307102	1.416304040150511	0.9313866264888454	4
Pald1	-0.6418531774818512	-0.6410714460350293	-0.6149106578504286	-0.6372667117576486	-0.5833032169036438	-0.6507519528442978	1.9317886503158228	1.696288994768672	0.141079517788405	4
Arl4d	-0.3585826478411952	-0.7814864359221727	-0.8086432515688708	-0.8403081376069488	-0.4640747291014505	-0.901884007720375	1.461546190050117	1.5796410272894068	1.1137919924214876	4
Sufu	-1.5797304524353908	-0.1323188385631806	-0.4317391246343022	-0.7066779732325016	-0.5483779310731143	-0.3643443824253541	1.8797350074733103	0.767682025624068	1.115771669266465	4
Glis2	-0.8710893372487811	-0.600123413673977	-0.7579604311571748	-0.7066777414357865	-0.4998564633053197	-0.7167082205353018	1.822030724915416	1.2303378150763378	1.1000470673645852	4
Zkscan3	-1.47866272610773	-0.3363886071932879	-0.3831902242222888	-0.8575807807029682	-0.498675740046726	-0.430688999711357	1.420816040827158	1.4786945079899505	1.0856765291672543	4
Capn5	-1.284301861704388	-0.491771617674906	-0.8830861059568655	-0.6761527273572595	-0.4988612499006866	-0.2489815980049011	1.3383968753899322	1.409095772776194	1.335662512432877	4
Mrtfa	-1.638532419381798	-0.8650252183168963	-0.7399671083465587	-0.5238595615309638	0.017476658990447	0.2297914505581876	0.5730298368571891	1.371486891502928	1.5755994696674689	4
Treml2	-1.0619275323861717	-0.82117026937537	-0.7221576562634421	-0.596916095153618	-0.4442781604105708	-0.5311034669791023	1.309100091216994	1.353727441211618	1.514725648139665	4
Tcf7l2	-0.4869040423661387	-0.2564881866662971	-0.803767918148839	-0.5824684055350515	-0.7545592081690515	-0.7719699818790418	0.5428251329442446	2.3949531316407904	0.7183794781793851	4
Mapre3	-0.3875290497785524	-0.5068199019310634	-0.4841672586299484	-0.3907194663490566	-0.5461274000586769	-0.6014637218832647	0.2618580673045053	2.7333403880676115	-0.0783716567415556	4
Tbc1d14	-1.2912596926190305	-0.0338829419001046	-0.2092374998462758	-0.878030395207458	-0.8319643596404342	-0.4280918316865287	1.9596460749004527	1.2652289335063909	0.4475917124929818	4
Vipas39	-1.2696177471063286	-0.8371156728593585	-0.6694498556208698	-0.6776420237119171	-0.1046400629931703	-0.5072748342047423	1.3339336988319488	1.3871931710226308	1.344613326641796	4
Bmp7	-0.6353427281137548	-0.7102477032250508	-0.6557598305190011	-0.7136642079497787	-0.7113994879181965	-0.7013731722014698	1.9206005666824943	1.226055323794995	0.9811312394497614	4
Nwd1	-1.3557673523658933	-0.8228723380058811	-0.9021463420378448	-0.5502178676452538	-0.2771914606652539	0.1425417659429676	1.8455425615578045	0.856193878107807	1.0639171551115485	4
CR974462.6	-0.8380170698974174	-0.5741509780060097	-0.4889540254990785	-0.4994179610673167	-0.8958810012168221	-0.4865295154127576	1.8397429731960304	1.7356678947645283	0.2075396831388435	4
Irak4	-1.553466896670361	-1.2481415582378117	-0.9521251102158884	0.0941932891366573	0.4239470243966491	0.1814189496210418	1.2051781675937832	1.5323537110037468	0.3166424233721757	4
Gm17619	-0.3845940571256572	-0.8448090598036117	-0.7519642347702419	-0.5809903528530762	-0.8180833011354129	-0.7750137449832991	1.221658034637612	1.7579726883915074	1.1758240276421796	4
Plod1	-0.8365117811829768	-0.9864281059921812	-1.0269524491826358	-0.176674064842344	-0.3102162306314704	-0.6014433885085162	0.6844932896967234	1.7304880555774158	1.5232446750659858	4
Nos1ap	-1.045422268365369	-0.5403542068174763	-0.7542726973863176	-0.5941145456747688	-0.5867437108023976	-0.44556632115408	2.090875388813137	1.0370921555180124	0.8385062058692604	4
Abtb1	-0.5619195281726336	-0.8879062649056626	-0.7304303613063194	-0.7405522688306225	-0.2367797541877824	-0.5824505653966074	1.871907374890455	1.6987926927083092	0.1693386752008551	4
Gng11	-0.8555862910292301	-1.140351775330249	-0.9769433983421224	-0.2861025480455539	-0.0822816572815638	-0.6085912230993399	1.0857030030138015	1.802011766141558	1.0621421239726945	4
Nrg3	-0.721496235343932	-0.7285300518565809	-0.7285300518565809	-0.6982823257236489	-0.6489174865241822	-0.7080990816318472	1.457968781018235	1.5091639459893718	1.2667225059291662	4
Camk1	-0.5686280593363059	-1.092933853677864	-1.0190475777597987	-0.4321207135723927	0.0289577213564787	-0.8119141234118777	1.498143752149733	1.6878459512372437	0.7096969030147858	4
Pdk2	-0.8811521662290027	0.1853983632661787	-1.0078631133922058	-0.6751781877004837	-0.6497944785679682	-0.559813394596837	0.8136305502336938	2.2447790878984364	0.5299933390881874	4
5730414N17Rik	-0.4458652421723268	-1.034818524702434	-0.6089195322459029	-0.4739850480538372	-0.6427619840610466	-0.8199350034320145	1.151211523174256	1.9812100264554384	0.8938637850378685	4
Dock11	-1.4467483046513134	-0.80954438391954	-0.6658062088839536	-0.2903604148020776	-0.3571419905627027	-0.4121850360439733	1.6257804594551413	1.2410873893295793	1.1149184900788411	4
Cd79b	-0.3924923603760099	-0.9712067441085824	-0.8075534048711334	-0.1563432693644384	0.5710131623889512	-0.3084168732538077	-0.9988483892412748	2.2781358635127207	0.7857120153135806	4
Phf21a	-1.2089989022515504	-0.975825362193816	-0.8699601712174853	-0.5837571930142594	-0.2108499401156693	-0.070170839977938	1.5128802636697387	0.8468052770489166	1.559876868052062	4
Tnfaip8l1	-0.9778530702621374	-0.8522062393856681	-0.7810163546468656	-0.9473483367658536	0.2705578746201317	-0.6838695604153956	1.257985410264943	1.3096217380869326	1.4041285385039135	4
Chmp2b	-1.0545748667761177	-1.2031428367770618	-0.6131898638996367	-0.3333899079787112	-0.1801537540205637	-0.6066963777875012	0.981473766275764	1.678436440150322	1.3312374008134966	4
Serpinb9	-1.016230538698493	-0.7500499346617242	-0.8995241739682382	-0.4490453606427818	-0.6570304328903863	-0.3860176775940591	1.3432199530039282	1.5618868834542068	1.2527912819975462	4
Mcur1	-1.2928270403220004	-0.6477687530300502	-0.958315135468534	-0.5294030685506264	-0.0565426751502833	-0.5436791883165004	1.317295991809364	1.3767705951115587	1.3344692739170756	4
Oplah	-0.90841463887096	-0.3668019420779189	-0.5810190602933659	-0.6685573879896749	-0.7174385867924177	-0.703493214784692	0.7556087669694301	2.136676606906594	1.053439456933008	4
Zfp467	-0.9194246251021836	-1.4470660070381798	-0.9136377184403232	-0.1878397158505914	0.2075336544657724	-0.3660097300752048	1.034711480630438	1.83644028869708	0.7552923727131937	4
Isg15	-1.632238526021452	-0.8375034295268662	-1.2276593226162362	0.5268103637293616	0.2864625526839363	-0.0521383444143311	0.5586718168686667	1.7484119097695887	0.6291829795273343	4
Pygb	-1.541045222092513	-0.6296612133526859	-0.6079808034127863	-0.4670498596235525	-0.1223834444614103	-0.5521826783212576	1.6527406685288102	1.2301530843899111	1.0374094683454926	4
Osbpl5	-0.994985136322303	-0.5581276852334306	-0.539258586682498	-0.9333570723914212	-0.233603057506656	-0.7723353733894517	1.2386721141801835	1.8712351813841268	0.9217596159614488	4
Mthfr	-1.4286686809799274	-0.8891147498968568	-0.4731044828493732	-0.7486930539653349	-0.2486655454187826	-0.1628519073196397	1.5527587417757247	1.1336717237271907	1.264667954926998	4
Ctso	-0.775945094631795	-1.0210540668740944	-0.8156713954998617	-0.3473103734578973	-0.5506492461028931	-0.4562397934251957	1.4835406340455752	1.8636329276537795	0.6196964082923814	4
Pfkfb3	-1.9047475364591184	-1.0398077134004813	-0.3626617011126482	0.241951533011599	-0.0303765470914887	0.5044043290247049	1.6159075775310516	-0.1281817720537205	1.1035118305500995	4
1110025M09Rik	0.1373318449061066	-0.6925469183648735	-0.9494702293663462	-0.925511945624051	-0.5074286110105677	-0.7409359963516738	0.6982595784705469	2.2001917837193656	0.780110493621495	4
Pxn	-1.6210934240306702	-0.9398892754620024	-0.5383400641856357	-0.5250171211919437	-0.038690291017554	-0.1618054528916153	1.3511806773071475	1.164856360767635	1.3087985907046409	4
Ankrd63	-0.93886907851145	-0.7617047719291664	-0.7978139812931367	-0.6675333695781835	-0.5555109730184661	-0.374141862715708	1.8512906459172267	0.9461201833865468	1.298163207742335	4
Itgb6	-0.7249597519960091	-0.729469613189009	-0.7309478417137348	-0.6489411362285533	-0.5889014116543416	-0.697023331431395	1.8392057581804009	1.432073317343019	0.8489640106896243	4
Rap1b	-0.6636595951293365	-0.774927173964881	-0.676464084421253	-0.5712073161753859	-0.6261578896044518	-0.88513757847585	1.5220886619558904	1.5655589706457331	1.1099060051695386	4
Dok2	-0.6449815492247624	-0.6979984887689261	-0.833718335872714	-0.5655508265788955	-0.5371279289812303	-0.9290378542024924	1.5263006966204538	1.3845475010380663	1.297566785970498	4
Gm32220	-0.4434136218015939	-0.4434136218015939	-0.4434136218015939	-0.4434136218015939	-0.4434136218015939	-0.4434136218015939	0.3673364869221195	2.736558865689037	-0.4434136218015939	4
Stard8	-1.456355750630137	-1.18841735088518	-0.89928219434796	-0.2802220801063986	-0.0737889620884828	0.2890823715908276	1.3212194957180905	1.3967574291991904	0.89100704155005	4
Litaf	-1.3731110272889333	-0.985617624064044	-0.8757694695090026	-0.4985611315891571	0.0525289682156081	-0.2109958811340614	1.176731112561227	1.4300538585887577	1.2847411942196088	4
Pear1	-1.0705524354981433	-0.6394773931196995	-0.7949963880815727	-0.8890482876826575	-0.2389723166858804	-0.4998412671555588	1.4759200058070383	1.389849390218646	1.267118692197828	4
Dennd1c	-1.1748249301898812	-1.1267059723561998	-0.8752182333764651	-0.3898061954152509	0.1319249709264088	-0.3897295379466819	1.485019281341496	1.5706262732803904	0.7687143437361822	4
Gabarapl2	-0.3486170866723628	-1.0905699490565728	-0.8018440592351612	-0.5343721832087127	-0.1741436057392877	-0.8975169389545724	0.9592758550566164	2.089991227684057	0.7977967401260003	4
Sfxn3	-0.5932549535853506	-0.4503609904832913	-0.8679265361935444	-0.8387305978893014	-0.4730701294469596	-0.680738693852682	2.0007040299257106	1.445154870393544	0.4582230011318772	4
